network,station,Startdate,Enddate,latitude,longitude,elevation,sample_frequency,duration_info,URL1,URL2,URL3
YV-06,HEAD,2007-06-15,2009-12-31,60.0084,-149.4095,55,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_HEAD_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_HEAD_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_HEAD_3.jpg
YV-06,INDI,2007-06-16,2009-12-31,61.001,-149.4979,127,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_INDI_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_INDI_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_INDI_3.jpg
YV-06,MCDC,2007-06-16,2009-12-31,61.3427,-149.5454,162,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_MCDC_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_MCDC_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_MCDC_3.jpg
YV-06,DEVL,2007-06-17,2009-12-31,60.5508,-149.5941,306,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_DEVL_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_DEVL_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_DEVL_3.jpg
YV-06,CASW,2007-06-20,2009-12-31,62.0056,-150.0535,106,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_CASW_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_CASW_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_CASW_3.jpg
YV-06,LSUM,2007-08-04,2009-12-31,60.6717,-149.481,446,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_LSUM_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_LSUM_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_LSUM_3.jpg
YV-06,SNUG,2007-08-04,2009-12-31,60.4731,-149.7468,191,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_SNUG_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_SNUG_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_SNUG_3.jpg
YV-06,TUPA,2007-08-04,2009-12-31,60.8045,-149.1872,344,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_TUPA_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_TUPA_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_TUPA_3.jpg
YV-06,LSKI,2007-08-05,2009-12-31,60.4832,-150.4617,116,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_LSKI_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_LSKI_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_LSKI_3.jpg
YV-06,RUSS,2007-08-05,2009-12-31,60.4881,-150.0316,150,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_RUSS_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_RUSS_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_RUSS_3.jpg
YV-06,DIVI,2007-08-06,2009-12-31,60.2564,-149.3559,273,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_DIVI_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_DIVI_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_DIVI_3.jpg
YV-06,MOOP,2007-08-06,2009-12-31,60.4754,-149.3739,242,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_MOOP_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_MOOP_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_MOOP_3.jpg
YV-06,COOK,2007-08-10,2009-12-31,60.799,-151.0176,40,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YV-06,MPEN,2007-08-10,2009-12-31,60.7352,-150.4823,130,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_MPEN_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_MPEN_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_MPEN_3.jpg
YV-06,NSKI,2007-08-10,2009-12-31,60.6622,-151.277,60,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YV-06,ALPI,2007-08-11,2009-12-31,61.2448,-149.5397,811,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_ALPI_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_ALPI_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_ALPI_3.jpg
YV-06,BIGB,2007-08-11,2009-12-31,61.5919,-149.8174,91,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_BIGB_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_BIGB_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_BIGB_3.jpg
YV-06,KASH,2007-08-12,2009-12-31,61.8636,-150.0817,100,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_KASH_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_KASH_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_KASH_3.jpg
YV-06,BLAK,2007-08-13,2009-12-31,60.7746,-148.4171,46,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_BLAK_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_BLAK_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_BLAK_3.jpg
YV-06,BYR,2007-08-15,2009-12-31,62.6892,-150.232,402,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_BYR_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_BYR_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_BYR_3.jpg
YV-06,KNIK,2007-08-15,2009-12-31,61.4859,-149.6688,65,50,temp,http://folk.uib.no/hif002/glimer-figs/YV06_KNIK_1.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_KNIK_2.jpg,http://folk.uib.no/hif002/glimer-figs/YV06_KNIK_3.jpg
YW-02,MAIO,2002-07-28,2004-10-07,15.23057,-23.17725,91,50,temp,http://folk.uib.no/hif002/glimer-figs/YW02_MAIO_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_MAIO_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_MAIO_3.jpg
YW-02,PATM,2002-08-01,2004-10-10,14.86933,-24.42407,570,50,temp,http://folk.uib.no/hif002/glimer-figs/YW02_PATM_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_PATM_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_PATM_3.jpg
YW-02,PJOR,2002-08-02,2004-09-30,16.984131,-25.19426,659,50,temp,http://folk.uib.no/hif002/glimer-figs/YW02_PJOR_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_PJOR_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_PJOR_3.jpg
YW-02,SNIC,2002-08-10,2004-10-05,16.620119,-24.34672,1092,50,temp,http://folk.uib.no/hif002/glimer-figs/YW02_SNIC_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_SNIC_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_SNIC_3.jpg
YW-02,MLOS,2002-08-14,2004-06-02,14.97596,-24.33798,1650,50,temp,http://folk.uib.no/hif002/glimer-figs/YW02_MLOS_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_MLOS_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_MLOS_3.jpg
YW-02,MING,2002-08-17,2004-09-29,16.862829,-24.936541,1000,50,temp,http://folk.uib.no/hif002/glimer-figs/YW02_MING_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_MING_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_MING_3.jpg
YW-02,SALA,2002-08-22,2004-10-12,16.73283,-22.935659,60,50,temp,http://folk.uib.no/hif002/glimer-figs/YW02_SALA_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_SALA_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW02_SALA_3.jpg
YW-06,NUIA,2006-06-03,2006-11-30,-21.0641,-175.3237,24,40,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YW-06,EUAS,2006-06-06,2006-11-30,-21.4427,-174.9123,145,40,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YW-06,NMKA,2006-06-09,2006-11-30,-20.2567,-174.8007,57,40,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YW-06,TKVA,2006-06-10,2006-11-30,-20.315,-174.5222,5,40,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YW-06,FOAM,2006-06-12,2006-11-30,-19.7357,-174.2918,15,40,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YW-06,TOFA,2006-06-14,2006-11-30,-19.7141,-175.06,20,40,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YW-06,ATA,2006-06-19,2006-11-30,-21.0568,-175.0044,2,40,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YW-07,FACN,2007-11-02,2010-10-22,43.6971,-123.3493,134,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACN_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACN_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACN_3.jpg
YW-07,FACU,2007-11-02,2010-06-27,42.2556,-122.8272,55.5,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACU_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACU_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACU_3.jpg
YW-07,FACQ,2007-11-03,2010-07-11,42.9094,-124.0596,160,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACQ_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACQ_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACQ_3.jpg
YW-07,FACR,2007-11-03,2010-07-02,43.4344,-123.1211,366,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACR_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACR_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACR_3.jpg
YW-07,FACS,2007-11-03,2010-06-16,42.7859,-123.372,509,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACS_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACS_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACS_3.jpg
YW-07,FACT,2007-11-03,2010-07-12,42.5575,-124.0665,76,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACT_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACT_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACT_3.jpg
YW-07,FACM,2007-11-04,2010-05-15,43.7824,-122.4473,683,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACM_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACM_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACM_3.jpg
YW-07,FACO,2007-11-04,2010-07-11,43.5362,-123.8068,195,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACO_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACO_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACO_3.jpg
YW-07,FACP,2007-11-04,2010-07-11,43.2143,-124.0854,67,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACP_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACP_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACP_3.jpg
YW-07,FAC1,2007-11-05,2010-06-21,45.0404,-123.6367,146,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FAC1_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FAC1_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FAC1_3.jpg
YW-07,FAC3,2007-11-05,2010-02-24,44.407,-122.4613,542,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FAC3_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FAC3_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FAC3_3.jpg
YW-07,FACK,2007-11-05,2010-07-01,44.8384,-123.0729,239,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACK_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACK_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACK_3.jpg
YW-07,FACL,2007-11-05,2010-07-01,44.1399,-123.0198,155,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACL_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACL_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACL_3.jpg
YW-07,FACG,2007-11-06,2010-06-17,46.0753,-123.1758,110,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACG_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACG_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACG_3.jpg
YW-07,FACH,2007-11-06,2010-07-09,45.8811,-123.2158,245,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACH_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACH_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACH_3.jpg
YW-07,FACI,2007-11-06,2010-07-08,45.7151,-122.4586,145,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACI_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACI_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACI_3.jpg
YW-07,FACJ,2007-11-06,2010-06-02,45.296,-123.2893,172,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACJ_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACJ_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACJ_3.jpg
YW-07,FACB,2007-11-07,2010-04-04,47.8872,-122.6464,73,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACB_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACB_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACB_3.jpg
YW-07,FACC,2007-11-07,2010-07-08,47.4009,-122.5795,111,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACC_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACC_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACC_3.jpg
YW-07,FACD,2007-11-07,2010-03-29,46.6619,-122.8521,176,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACD_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACD_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACD_3.jpg
YW-07,FACF,2007-11-07,2010-07-09,46.3316,-122.7762,222,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACF_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACF_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACF_3.jpg
YW-07,FACA,2007-11-08,2010-07-09,47.8634,-122.0629,60,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACA_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACA_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACA_3.jpg
YW-07,FACV,2008-05-28,2010-07-12,42.156,-123.6018,463,40,temp,http://folk.uib.no/hif002/glimer-figs/YW07_FACV_1.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACV_2.jpg,http://folk.uib.no/hif002/glimer-figs/YW07_FACV_3.jpg
YX-10,A00,2010-06-15,2012-03-27,40.8556,-115.2562,1942,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A00_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A00_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A00_3.jpg
YX-10,A02,2010-06-15,2012-03-27,40.7752,-115.3135,2072,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A02_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A02_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A02_3.jpg
YX-10,A03,2010-06-15,2012-06-20,40.7451,-115.3729,2045,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A03_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A03_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A03_3.jpg
YX-10,A04,2010-06-15,2012-06-20,40.7076,-115.3957,2281,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A04_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A04_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A04_3.jpg
YX-10,A05,2010-06-15,2012-03-27,40.6683,-115.4553,2102,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A05_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A05_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A05_3.jpg
YX-10,A06,2010-06-15,2012-03-28,40.6307,-115.5619,2076,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A06_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A06_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A06_3.jpg
YX-10,A07,2010-06-15,2012-06-20,40.5576,-115.5263,1917,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A07_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A07_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A07_3.jpg
YX-10,A08,2010-06-15,2012-06-20,40.5182,-115.5529,2049,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A08_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A08_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A08_3.jpg
YX-10,A09,2010-06-15,2012-06-20,40.4682,-115.5321,2269,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A09_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A09_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A09_3.jpg
YX-10,A10,2010-06-15,2012-06-20,40.4211,-115.558,2100,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A10_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A10_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A10_3.jpg
YX-10,A11,2010-06-15,2012-03-28,40.3541,-115.5376,2181,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A11_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A11_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A11_3.jpg
YX-10,A13,2010-06-15,2012-03-28,40.3014,-115.5352,2164,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A13_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A13_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A13_3.jpg
YX-10,A14,2010-06-15,2012-06-20,40.2233,-115.585,2197,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A14_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A14_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A14_3.jpg
YX-10,A15,2010-06-15,2012-03-28,40.1802,-115.603,2195,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A15_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A15_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A15_3.jpg
YX-10,B01,2010-06-15,2012-03-27,40.9366,-115.9193,1908,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B01_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B01_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B01_3.jpg
YX-10,B02,2010-06-15,2012-03-26,40.8929,-115.8244,1835,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B02_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B02_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B02_3.jpg
YX-10,B03,2010-06-15,2012-03-26,40.7863,-115.652,1644,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B03_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B03_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B03_3.jpg
YX-10,B04,2010-06-15,2012-03-27,40.7553,-115.6147,1654,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B04_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B04_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B04_3.jpg
YX-10,B05,2010-06-15,2012-03-26,40.7369,-115.5737,1741,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B05_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B05_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B05_3.jpg
YX-10,B06,2010-06-15,2012-03-26,40.7093,-115.5108,1808,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B06_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B06_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B06_3.jpg
YX-10,B08,2010-06-15,2012-03-26,40.6516,-115.404,2325,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B08_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B08_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B08_3.jpg
YX-10,B09,2010-06-15,2012-06-20,40.6323,-115.3685,2591,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B09_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B09_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B09_3.jpg
YX-10,B11,2010-06-15,2012-03-25,40.5998,-115.2797,1866,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B11_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B11_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B11_3.jpg
YX-10,B12,2010-06-15,2012-03-24,40.5828,-115.1984,1826,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B12_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B12_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B12_3.jpg
YX-10,B14,2010-06-15,2012-03-24,40.5176,-115.1462,1826,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B14_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B14_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B14_3.jpg
YX-10,B15,2010-06-15,2012-03-24,40.4729,-115.0897,1844,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B15_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B15_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B15_3.jpg
YX-10,B16,2010-06-15,2012-03-24,40.4298,-115.0423,1837,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B16_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B16_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B16_3.jpg
YX-10,B17,2010-06-15,2012-03-24,40.4012,-114.9379,1847,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B17_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B17_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B17_3.jpg
YX-10,B18,2010-06-15,2012-03-24,40.349,-114.8513,1920,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B18_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B18_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B18_3.jpg
YX-10,C01,2010-06-15,2012-03-28,40.6768,-116.0593,1754,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C01_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C01_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C01_3.jpg
YX-10,C02,2010-06-15,2012-03-28,40.6388,-116.0059,2054,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C02_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C02_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C02_3.jpg
YX-10,C03,2010-06-15,2012-03-23,40.5924,-115.9445,1766,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C03_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C03_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C03_3.jpg
YX-10,C04,2010-06-15,2012-03-23,40.5546,-115.9181,1710,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C04_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C04_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C04_3.jpg
YX-10,C05,2010-06-15,2012-03-23,40.5183,-115.8436,1782,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C05_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C05_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C05_3.jpg
YX-10,C06,2010-06-15,2012-03-23,40.4841,-115.7796,1785,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C06_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C06_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C06_3.jpg
YX-10,C07,2010-06-15,2012-03-23,40.4509,-115.7474,1677,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C07_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C07_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C07_3.jpg
YX-10,C08,2010-06-15,2012-03-23,40.4148,-115.6779,1690,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C08_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C08_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C08_3.jpg
